﻿Stock Level Summary Report
Merchant ID,B0961005
Merchant Name,Hong Kong online Community pharmacy superstore
Date,2026/06/19
,,,,,,,,,,,,,,,Packing Dimension
Merchant ID,Merchant Product ID,Primary SKU,Merchant SKU ID,SKU Name,SKU Name (Chi),Warehouse ID,StockLevel,Online Status,Invisible,Force Out Of Stock,Create Date,Offline Date,Brand Name (EN),Brand Name (CHI),Height,Width,Depth,Packing Spec(EN),Packing Spec(CHI),Primary Category Code,Primary Category Name (CHI),Currency,Original Price,Discount Price,Discount Rate(%),VIP Discount Price,VIP Discount Rate(%),GOLD VIP Discount Price,GOLD VIP Discount Rate(%),DIAMOND VIP Discount Price,DIAMOND VIP Discount Rate(%),
B0961005,4891032124910_24,Y,B0961005_S_4891032124910_24,(Full case) San Miguel Light Beer 500ml x 24 Cans【Best Before:03/2027】,(原箱) 清啤 500ml x 24罐【香港行貨】【最佳使用日期:03/2027】,B096100591,24,online,N,N,22-May-2026,01-Jan-2099,San Miguel,生力,300,350,300,500ml x 24,500毫升 x 24,AA11301150001,生力,HKD,260.0,208.0,20.0, , , , , , ,
B0961005,4891133131602_24,Y,B0961005_S_4891133131602_24,(Full Case) Mineral Distilled Water 430ml x 24 bottles【Best Before:01/2027】,(原箱) 礦物蒸餾水 430ml x 24 支【最佳使用日期:01/2027】,B096100591,30,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,400,270,120,430ml x 24,430毫升 x 24,AA11220500001,水,HKD,120.0,62.4,48.0, , , , , , ,
B0961005,4891133131619_24,Y,B0961005_S_4891133131619_24,(Full Case) Mineral Distilled Water 800ml x 24 bottles【Best Before:03/2027】,(原箱) 礦物蒸餾水 800ml x 24 支【最佳使用日期:03/2027】,B096100591,10,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,200,300,200,800ml x 24,800毫升 x 24,AA11220500001,水,HKD,159.9,63.9,60.03752, , , , , , ,
B0961005,4891133140550_24,Y,B0961005_S_4891133140550_24,(Full Case) Distilled Water 430ml x 24 bottles【Best Before:02/2027】,(原箱) 蒸餾水 430ml x 24 支【最佳使用日期:02/2027】,B096100591,9,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,400,270,120,430ml x 24,430毫升 x 24,AA11220500001,水,HKD,120.9,54.4,55.00414, , , , , , ,
B0961005,4891133140673_12,Y,B0961005_S_4891133140673_12,(Full Case) Distilled Water 1.8L x 12 bottles【Best Before:10/2027】,(原箱) 蒸餾水 1.8L x 12 支【最佳使用日期:10/2027】,B096100591,1,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,400,270,280,1.8L x 12,1.8升 x 12,AA11220500001,水,HKD,129.6,77.7,40.0463, , , , , , ,
B0961005,4891133140819_4,Y,B0961005_S_4891133140819_4,(Full Case) Distilled Water 4.5L x 4 bottles【Best Before:02/2027】,(原箱) 蒸餾水 4.5L x 4支【最佳使用日期:02/2027】,B096100591,0,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,300,280,380,4.5L x 4,4.5升 x 4,AA11220500001,水,HKD,134.0,73.7,45.0, , , , , , ,
B0961005,4891133140895_24,Y,B0961005_S_4891133140895_24,(Full Case) Distilled Water 800ml x 24 bottles【Best Before:02/2027】,(原箱) 蒸餾水 800ml x 24 支【最佳使用日期:02/2027】,B096100591,0,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,450,300,200,800ml x 24,800毫升 x 24,AA11220500001,水,HKD,159.9,63.9,60.03752, , , , , , ,
B0961005,4891133141021_4,Y,B0961005_S_4891133141021_4,(Full Case) Mineral Distilled Water 4.5L x 4 bottles【Best Before:02/2027】,(原箱) 礦物蒸餾水 4.5L x 4 支【最佳使用日期:02/2027】,B096100591,1,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,300,280,380,4.5L x 4,4.5升 x 4,AA11220500001,水,HKD,134.0,73.7,45.0, , , , , , ,
B0961005,4891133150153_12,Y,B0961005_S_4891133150153_12,(Full Case) Alkaline Water 1.2L x 12 bottles【Best Before:02/2027】,(原箱) 鹼性水 1.2L x 12 支【最佳使用日期:02/2027】,B096100591,0,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,400,270,220,1.2L x 12,1.2升 x 12,AA11220500001,水,HKD,202.8,93.2,54.04339, , , , , , ,
B0961005,4891133150801_12,Y,B0961005_S_4891133150801_12,(Full Case) Ionized Water 1.2L x 12 bottles【Best Before:01/2027】,(原箱) 離子水 1.2L x 12 支【最佳使用日期:01/2027】,B096100591,9,online,N,N,14-May-2026,01-Jan-2099,watsons,屈臣氏,400,270,220,1.2L x 12,1.2升 x 12,AA11220500001,水,HKD,144.0,93.6,35.0, , , , , , ,
B0961005,4891133313213_24,Y,B0961005_S_4891133313213_24,(Full case) Sparkling Orange Juice 330ml x 24 Cans【Best Before:07/2027】,(原箱) 有汽橙汁 330ml x 24罐【香港行貨】【最佳使用日期:07/2027】,B096100591,2,online,N,N,22-May-2026,01-Jan-2099,Sunkist,新奇士,300,350,300,330ml x 24,330毫升 x 24,AA11221500001,汽水,HKD,144.0,75.0,47.91667, , , , , , ,
B0961005,4891133314166_24,Y,B0961005_S_4891133314166_24,OJ Orange Juice 330ml x 24 Cans【Best Before:10/2027】,(原箱) OJ橙汁 330ml x 24罐【香港行貨】【最佳使用日期:10/2027】,B096100591,19,online,N,N,22-May-2026,01-Jan-2099,Sunkist,新奇士,300,350,300,330ml x 24,330毫升 x 24,AA11222005001,罐裝果汁,HKD,144.0,75.0,47.91667, , , , , , ,
B0961005,4891233383420_24,Y,B0961005_S_4891233383420_24,(Full case) Blue Girl Beer 500ml X 24 Cans【Best Before:03/2027】,(原箱) 啤酒 500ml x 24 罐【香港行貨】【最佳使用日期:03/2027】,B096100591,31,online,N,N,22-May-2026,01-Jan-2099,BLUE GIRL,藍妹,300,350,300,500ml x 24,500毫升 x 24,AA11301110001,藍妹,HKD,399.0,248.0,37.84461, , , , , , ,
B0961005,4891379161166_24,Y,B0961005_S_4891379161166_24,(Full case) Itoen Green Tea 500ml x 24【Best Before:03/2027】,(原箱) 無糖綠茶 500ml x 24樽【香港行貨】【最佳使用日期:03/2027】,B096100591,0,online,N,N,22-May-2026,01-Jan-2099,ITO EN,伊藤園,300,350,300,500ml x 24,500毫升 x 24,AA11224510001,樽裝茶,HKD,199.0,148.0,25.62814, , , , , , ,
B0961005,4891379161265_12,Y,B0961005_S_4891379161265_12,(Full case) Robiff Oolong Tea 900ml x 12【Best Before:04/2027】,(原箱) 大津路烏龍茶 900ml x 12樽【香港行貨】【最佳使用日期:04/2027】,B096100591,35,online,N,N,22-May-2026,01-Jan-2099,Robiff,津路,300,350,300,900ml x 12,900毫升 x 12,AA11224510001,樽裝茶,HKD,161.0,128.0,20.49689, , , , , , ,
B0961005,4891379161289_24,Y,B0961005_S_4891379161289_24,(Full case) Robiff Oolong Tea 500ml x 24【Best Before:04/2027】,(原箱) 細津路烏龍茶 500ml x 24樽【香港行貨】【最佳使用日期:04/2027】,B096100591,15,online,N,N,22-May-2026,01-Jan-2099,Robiff,津路,300,350,300,500ml x 24,500毫升 x 24,AA11224510001,樽裝茶,HKD,175.0,139.0,20.57143, , , , , , ,
B0961005,4891609190294,Y,B0961005_S_4891609190294,Bioactive Collagen Peptide (100% Fortigel) 10g x 30sachets【Authorized Product】【Best Before:10/2028】,生物活性骨膠原蛋白肽 (100% Fortigel) 10克x30包裝【香港行貨】【最佳使用日期:10/2028】,B096100591,30,online,N,N,19-May-2026,01-Jan-2099,Mobility,動必骼,100,200,100,10g x 30sachets,10克x30包,AA13302600001,骨骼 關節,HKD,535.0,359.0,32.8972, , , , , , ,
B0961005,4891694200076,Y,B0961005_S_4891694200076,Benlitong Fast Acting Enema 20ml x 10pcs【Best Before:12/2028】,強效浣腸 20毫升 x 10支【最佳使用日期:12/2028】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Bandi,便利通,110,180,60,,,AA13401500001,腸胃,HKD,49.3,34.0,31.03448, , , , , , ,
B0961005,4891872500011,Y,B0961005_S_4891872500011,Bo Ying Compound 0.33g (6 vials)【Best Before:11/2028】,保嬰丹0.33g (6樽裝)【最佳使用日期:11/2028】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Eu Yan Sang,余仁生,50,100,30,,,AA28373510001,保嬰丹,HKD,156.0,135.0,13.46154, , , , , , ,
B0961005,4891872780000,Y,B0961005_S_4891872780000,Pearl Powder 1 Bottle【Best Before:10/2027】,珍珠末 1瓶【最佳使用日期:10/2027】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Eu Yan Sang,余仁生,30,50,30,,,AA13401000001,化痰止咳,HKD,36.0,32.0,11.11111, , , , , , ,
B0961005,4891872780253,Y,B0961005_S_4891872780253,Monkey Bezoar Powder 0.37g【Best Before:08/2027】,猴棗末 0.37克【最佳使用日期:08/2027】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Eu Yan Sang,余仁生,30,50,30,,,AA13401000001,化痰止咳,HKD,209.0,178.0,14.83254, , , , , , ,
B0961005,4891872780406,Y,B0961005_S_4891872780406,Bezoar Powder 0.37g【Best Before:08/2027】,猴棗化痰散 0.37克【最佳使用日期:08/2027】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Eu Yan Sang,余仁生,30,50,30,,,AA13401000001,化痰止咳,HKD,45.0,31.0,31.11111, , , , , , ,
B0961005,4891956013185,Y,B0961005_S_4891956013185,Vita Green Fortified i-See Eye Care Lutein 60 Capsules【Best Before:12/2029】,Vita Green維特健靈目清素強效天然配方 60粒【香港行貨】【最佳使用日期:12/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,60 capsules,60粒,AA13302000001,腸胃消化,HKD,505.0,458.0,9.30693, , , , , , ,
B0961005,4891956017756,Y,B0961005_S_4891956017756,Vita Green Vita Liver 60 Capsules【Best Before:02/2029】,Vita Green維特健靈健肝寶 60粒【香港行貨】【最佳使用日期:02/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,60 capsules,60粒,AA13302000001,腸胃消化,HKD,599.0,399.0,33.38898, , , , , , ,
B0961005,4891956017886,Y,B0961005_S_4891956017886,Vita Green Brain Fortifier Smarten Up Memory Formula 60 Capsules【Best Before:12/2029】,Vita Green維特健靈腦精靈記憶配方 60粒【香港行貨】【最佳使用日期:12/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,60 capsules,60粒,AA13302000001,腸胃消化,HKD,559.0,459.0,17.88909, , , , , , ,
B0961005,4891956019378,Y,B0961005_S_4891956019378,Vita Green Pure Wild Five Color Reishi 72 Capsules【Best Before:05/2029】,Vita Green維特健靈五色靈芝 72粒【香港行貨】【最佳使用日期:05/2029】,B096100591,1,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,72 capsules,72粒,AA13302000001,腸胃消化,HKD,739.0,665.0,10.01353, , , , , , ,
B0961005,4891956020015,Y,B0961005_S_4891956020015,Vita Green VitaJoint Ultra Strength 90 Capsules【Best Before:09/2029】,Vita Green維特健靈活關素特強特效膠囊 90粒【香港行貨】【最佳使用日期:09/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,90 capsules,90粒,AA13302000001,腸胃消化,HKD,639.0,499.0,21.90923, , , , , , ,
B0961005,4891956021708,Y,B0961005_S_4891956021708,Vita Green Extra Strength Uricsil 60 Capsules【Best Before:10/2029】,Vita Green維特健靈消尿酸加強配方 60粒【香港行貨】【最佳使用日期:10/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,60 capsules,60粒,AA13302000001,腸胃消化,HKD,459.0,379.0,17.42919, , , , , , ,
B0961005,4891956024037,Y,B0961005_S_4891956024037,Vita Green VitaHair Micronized Formula 108 Capsules,Vita Green維特健靈維新烏絲素超微粉配方 108粒,B096100591,0,online,Y,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,70,130,70,,,AA13302000001,腸胃消化,HKD,698.0,569.0,18.48138, , , , , , ,
B0961005,4891956024044,Y,B0961005_S_4891956024044,Vita Green VitaHair Micronized Formula 108 Capsules【Best Before:03/2029】,Vita Green維特健靈維新烏絲素超微粉配方 108粒【香港行貨】【最佳使用日期:03/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,108 capsules,108粒,AA13302000001,腸胃消化,HKD,698.0,569.0,18.48138, , , , , , ,
B0961005,4891956025164,Y,B0961005_S_4891956025164,Vita Green Extra Strength Meno-Lite 84 Capsules【Best Before:12/2029】,Vita Green維特健靈更年輕(加強配方) 84粒【香港行貨】【最佳使用日期:12/2029】,B096100591,0,online,N,N,12-Jun-2026,01-Jan-2099,維特健靈 ,維特健靈 ,90,180,90,84 capsules,84粒,AA13305600001,女士配方,HKD,449.0,399.0,11.13586, , , , , , ,
B0961005,4892018090021,Y,B0961005_S_4892018090021,Adult Formula 100 Tablets【Best Before:11/2026】,成人配方 100粒裝【最佳使用日期:11/2026】,B096100591,1,online,N,N,05-Jun-2026,01-Jan-2099,Centrum,善存,60,120,60,,,AA13404500001,肌肉酸痛 按摩膏,HKD,261.9,199.0,24.0168, , , , , , ,
B0961005,4892218083908,Y,B0961005_S_4892218083908,Women's Multivitamin Gummies 90 Counts【Best Before:07/2027】,女士多元維他命營養補充軟糖 90粒【最佳使用日期:07/2027】,B096100591,0,online,N,N,04-Jun-2026,01-Jan-2099,OLLY,OLLY,80,140,80,,,AA13303300001,維他命,HKD,169.0,128.0,24.26036, , , , , , ,
B0961005,4892528117935,Y,B0961005_S_4892528117935,Autumn Pear Throat Honey 300ml【Best Before:01/2029】,秋梨潤喉蜜300毫升【最佳使用日期:01/2029】,B096100591,12,online,N,N,05-Jun-2026,01-Jan-2099,MA PAK LEUNG,馬百良,75,180,75,,,AA13401000001,化痰止咳,HKD,86.0,35.0,59.30233, , , , , , ,
B0961005,4892949010181,Y,B0961005_S_4892949010181,Medicated Oil No.1 30ml【Best Before:03/2030】,保心安油 (1號) 30ml【最佳使用日期:03/2030】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,PO SUM ON,保心安,35,90,35,,,AA13408500001,藥油,HKD,70.0,55.0,21.42857, , , , , , ,
B0961005,48930727,Y,B0961005_S_48930727,Pak Fah Yeow No.3 Embrocation 5ml【Best Before:11/2030】,白花油3號 5ml【最佳使用日期:11/2030】,B096100591,6,online,N,N,05-Jun-2026,01-Jan-2099,Hoe Hin,和興,25,50,25,,,AA13408500001,藥油,HKD,30.3,24.0,20.79208, , , , , , ,
B0961005,4893101120076,Y,B0961005_S_4893101120076,Five Pagoda Hang Jun Powder 25g【Best Before:11/2029】,標行軍散25克【最佳使用日期:11/2029】,B096100591,2,online,N,N,05-Jun-2026,01-Jan-2099,Five Pagodas,五塔,50,75,50,,,AA13401500001,腸胃,HKD,30.0,22.0,26.66667, , , , , , ,
B0961005,4893267008782,Y,B0961005_S_4893267008782,Cheng On Tong Children's Cold Care Cherry Flavor 120ml【Best Before:01/2029】,小兒感冒素120毫升【最佳使用日期:01/2029】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Ching On Tong,正安堂,55,140,55,,,AA28373010001,維他命 鈣片,HKD,138.0,69.0,50.0, , , , , , ,
B0961005,48933148,Y,B0961005_S_48933148,Fook Sing White Gold Oil 12ml【Best Before:12/2028】,白金油 12ml【最佳使用日期:12/2028】,B096100591,11,online,N,N,05-Jun-2026,01-Jan-2099,FOOK SING MEDICINE FACTORY,福星藥廠,30,70,30,,,AA13408500001,藥油,HKD,61.9,42.0,32.14863, , , , , , ,
B0961005,4893697901592,Y,B0961005_S_4893697901592,Cica Care Silicone Gel Sheet 12cm x 3cm 1 Sheet【Best Before:06/2030】,Cica Care疤痕敵(12厘米 x 3厘米) 1片【最佳使用日期:06/2030】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Smith & Nephew,施樂輝,10,160,90,,,AA13407000001,疤痕護理,HKD,175.5,155.0,11.68091, , , , , , ,
B0961005,4894436008671,Y,B0961005_S_4894436008671,Immunity+ 28 Sachets ✅,Immunity+ 28 Sachets ✅,B096100591,0,offline,N,N,11-May-2026,06-Jun-2026,G-NiiB,G-NiiB,1000,1000,1000,,,AA13300300001,免疫系統,HKD,548.0,499.0,8.94161, , , , , , ,
B0961005,4895001601020,Y,B0961005_S_4895001601020,Stone Care Formula 60 Capsules【Best Before:01/2029】,德國強力消石素 60粒【最佳使用日期:01/2029】,B096100591,2,online,N,N,05-Jun-2026,01-Jan-2099,SINLANIL,善理療,60,110,60,,,AA13302000001,腸胃消化,HKD,308.0,268.0,12.98701, , , , , , ,
B0961005,4895003400072,Y,B0961005_S_4895003400072,Orange Tree Mucolytic 600mg Sugar-Free 10 Tablets【Best Before:01/2028】,特效化痰素 600mg (無糖配方) 10粒【最佳使用日期:01/2028】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,FLUIMUCIL,橙樹,25,110,70,,,AA13401000001,化痰止咳,HKD,110.0,109.0,0.90909, , , , , , ,
B0961005,4897015754556,Y,B0961005_S_4897015754556,Premium Seven Star Tea Granules 7g x 20 Sachets【Best Before:08/2029】,至尊精裝七星茶顆粒沖劑 7克 x 20包【最佳使用日期:08/2029】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Hin Sang,衍生,60,160,100,,,AA13305800001,兒童健康,HKD,115.0,108.0,6.08696, , , , , , ,
B0961005,4897035100425,Y,B0961005_S_4897035100425,Swashes Ultra Concentrated Dish Wash 1000ml (Twin Pack),詩樂氏 - 超濃縮洗潔精1000ml(孖裝),B096100591,1,online,Y,N,12-Jun-2026,01-Jan-2099,Swashes,詩樂氏,170,250,80,,,AA11821505001,洗潔精 食物清潔劑,HKD,59.5,41.9,29.57983, , , , , , ,
B0961005,4897035100524_10,Y,B0961005_S_4897035100524_10,Swashes Disinfectant Wet Tissues 15 sheets x 10 packs,詩樂氏 - 15片裝消毒濕紙巾(原味) x 10包,B096100591,0,online,Y,N,12-Jun-2026,01-Jan-2099,Swashes,詩樂氏,150,200,100,,,AA13200590001,濕紙巾,HKD,120.0,59.0,50.83333, , , , , , ,
B0961005,4897035100746,Y,B0961005_S_4897035100746,Swashes Disinfectant Hand Wash (Foam) 350ml,詩樂氏 - 消毒洗手液(泡沫型)350ml,B096100591,12,online,Y,N,12-Jun-2026,01-Jan-2099,Swashes,詩樂氏,80,200,80,,,AA13202510001,潔手液,HKD,27.0,17.9,33.7037, , , , , , ,
B0961005,4897035101781,Y,B0961005_S_4897035101781,Swashes Ultra Concentrated Dish Wash (Natural Corn Oil) 1000ml,詩樂氏 - 超濃縮洗潔精(天然栗米油配方)1000ml,B096100591,1,online,Y,N,12-Jun-2026,01-Jan-2099,Swashes,詩樂氏,80,250,80,,,AA11821505001,洗潔精 食物清潔劑,HKD,30.0,28.0,6.66667, , , , , , ,
B0961005,4897036940013,Y,B0961005_S_4897036940013,Tin Hee Pills 12 Bottles【Best Before:02/2028】,天喜丸 12樽【最佳使用日期:02/2028】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,Tin Hee Tong,天喜堂,35,120,70,,,AA13305600001,女士配方,HKD,499.0,288.0,42.28457, , , , , , ,
B0961005,4897056231467,Y,B0961005_S_4897056231467,Hau Kin Lok Kids Mouth Ulcer Gel 10ml【Best Before:05/2027】,兒童痱滋o啫喱 10毫升【最佳使用日期:05/2027】,B096100591,10,online,N,N,05-Jun-2026,01-Jan-2099,herpatch,口健樂,30,70,25,,,AA13201550001,兒童口腔護理,HKD,75.0,55.0,26.66667, , , , , , ,
B0961005,4897056231474,Y,B0961005_S_4897056231474,Hau Kin Lok Cold Sore Gel 5ml【Best Before:07/2028】,唇瘡啫喱 5毫升【最佳使用日期:07/2028】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,herpatch,口健樂,25,60,20,,,AA13402000001,止痛 消炎 解毒,HKD,69.0,48.0,30.43478, , , , , , ,
B0961005,4897088470094,Y,B0961005_S_4897088470094,Baby Pro AD Derma Skin Restoring Wash 295ml【Best Before:09/2028】,嬰兒倍加護醫學濕疹配方 – 潔膚露 295ml【香港行貨】【最佳使用日期:09/2028】,B096100591,11,online,N,N,09-Jun-2026,,Cetaphil,舒特膚,160,80,80,295ml,295毫升,AA28120505001,嬰兒沐浴露 沐浴啫喱,HKD,278.8,199.0,28.62267, , , , , , ,
B0961005,4897088470100,Y,B0961005_S_4897088470100,Baby Pro AD Derma Skin Restoring Moisturizer 295ml【Best Before:10/2028】,嬰兒倍加護醫學濕疹配方 – 潤膚霜295ml【香港行貨】【最佳使用日期:10/2028】,B096100591,10,online,N,N,09-Jun-2026,,Cetaphil,舒特膚,160,80,80,295ml,295毫升,AA28320505001,乳霜 潤膚膏,HKD,299.0,199.0,33.44482, , , , , , ,
B0961005,4897091050016,Y,B0961005_S_4897091050016,Women's Ultivite Multivitamin 60 Tablets【Best Before:05/2027】,女性多元維他命 60片裝【香港行貨】【最佳使用日期:05/2027】,B096100591,163,online,N,N,09-Jun-2026,,Swisse,Swisse,80,160,80,60 tablets,60片,AA13303300001,維他命,HKD,289.0,99.0,65.74394, , , , , , ,
B0961005,4897091050030,Y,B0961005_S_4897091050030,Ultiboost Calcium + Vitamin D 90 Tablets【Best Before:09/2028】,Ultiboost 鈣+維他命D 90片【香港行貨】【最佳使用日期:09/2028】,B096100591,18,online,N,N,09-Jun-2026,,Swisse,Swisse,80,150,80,90 tablets,90片,AA13302600001,骨骼 關節,HKD,119.0,69.0,42.01681, , , , , , ,
B0961005,4897091050078,Y,B0961005_S_4897091050078,Ultiboost Odourless High Strength Wild Fish Oil 200 Capsules【Best Before:11/2028】,Ultiboost 無腥味高濃度野生魚油 200粒裝【香港行貨】【最佳使用日期:11/2028】,B096100591,0,online,N,N,09-Jun-2026,,Swisse,Swisse,120,250,120,200 capsules,200粒,AA13300600001,心臟血管健康,HKD,199.0,129.0,35.17588, , , , , , ,
B0961005,4897091050085,Y,B0961005_S_4897091050085,Beauty Grape Seed 180 Tablets【Best Before:07/2028】,BEAUTY 葡萄籽 180片裝【香港行貨】【最佳使用日期:07/2028】,B096100591,43,online,N,N,09-Jun-2026,,Swisse,Swisse,90,180,90,180 tablets,180片,AA13306600001,美肌食品,HKD,559.0,359.0,35.77818, , , , , , ,
B0961005,4897091050092,Y,B0961005_S_4897091050092,Ultiboost Liver Detox Supplement 120 Tablets【Best Before:09/2028】,ULTIBOOST 護肝排毒片 120片裝【香港行貨】【最佳使用日期:09/2028】,B096100591,44,online,N,N,09-Jun-2026,01-Jan-2099,Swisse,Swisse,90,180,90,120 tablets,120片,AA13300300001,免疫系統,HKD,299.0,189.0,36.7893, , , , , , ,
B0961005,4897091050214,Y,B0961005_S_4897091050214,Ultiboost Glucosamine + Chondroitin 90 Tablets【Best Before:08/2027】,ULTIBOOST 葡萄糖胺 + 軟骨素 90片裝【香港行貨】【最佳使用日期:08/2027】,B096100591,44,online,N,N,09-Jun-2026,,Swisse,Swisse,90,180,90,90 tablets,90片,AA13302600001,骨骼 關節,HKD,299.0,189.0,36.7893, , , , , , ,
B0961005,4897091050290,Y,B0961005_S_4897091050290,Beauty Hair Skin Nails Supplement 100 Tablets【Best Before:01/2028】,BEAUTY 頭髮、皮膚及指甲 100片裝【香港行貨】【最佳使用日期:01/2028】,B096100591,48,online,N,N,09-Jun-2026,,Swisse,Swisse,90,180,90,100 tablets,100片,AA13302300001,頭髮強健,HKD,389.0,249.0,35.98972, , , , , , ,
B0961005,4897091050474,Y,B0961005_S_4897091050474,Ultiboost Collagen + 90 Tablets【Best Before:11/2027】,ULTIBOOST 膠原蛋白+ 90片裝【香港行貨】【最佳使用日期:11/2027】,B096100591,45,online,N,N,09-Jun-2026,,Swisse,Swisse,90,180,90,90 tablets,90片,AA13306600001,美肌食品,HKD,689.0,449.0,34.83309, , , , , , ,
B0961005,4897091053093,Y,B0961005_S_4897091053093,Ultiboost Vitamin C+ Manuka Honey Chewable 120 Tablets【Best Before:08/2027】,ULTIBOOST 維他命C＋麥蘆卡蜂蜜咀嚼片 120片裝【香港行貨】【最佳使用日期:08/2027】,B096100591,46,online,N,N,09-Jun-2026,,Swisse,Swisse,90,160,90,120 chewable tablets,120片,AA13303300001,維他命,HKD,239.0,159.0,33.4728, , , , , , ,
B0961005,4897116970213,Y,B0961005_S_4897116970213,Active Women's Multivitamin 30 Capsules【Best Before:01/2028】,活性女士綜合維他命 30粒【最佳使用日期:01/2028】,B096100591,0,online,N,N,04-Jun-2026,01-Jan-2099,Holdbody,Holdbody,50,90,50,,,AA13303300001,維他命,HKD,399.0,258.0,35.33835, , , , , , ,
B0961005,4897116970220,Y,B0961005_S_4897116970220,Active Men's Multivitamin 30 Capsules【Best Before:06/2027】,活性男士綜合維他命 30粒【最佳使用日期:06/2027】,B096100591,0,online,N,N,04-Jun-2026,01-Jan-2099,Holdbody,Holdbody,50,90,50,,,AA13303300001,維他命,HKD,399.0,258.0,35.33835, , , , , , ,
B0961005,4897116970237,Y,B0961005_S_4897116970237,Active Vitamin B Complex 60 Capsules【Best Before:01/2028】,活性維他命B雜 60粒【最佳使用日期:01/2028】,B096100591,0,online,N,N,04-Jun-2026,01-Jan-2099,Holdbody,Holdbody,60,110,60,,,AA13303300001,維他命,HKD,399.0,249.0,37.59398, , , , , , ,
B0961005,4897116970978,Y,B0961005_S_4897116970978,Sleep Support Formula 60 Capsules【Best Before:09/2028】,舒壓甜睡配方 60粒【最佳使用日期:09/2028】,B096100591,0,online,N,N,04-Jun-2026,01-Jan-2099,Holdbody,Holdbody,60,110,60,,,AA13303000001,壓力 疲勞 睡眠不足 ,HKD,299.0,195.0,34.78261, , , , , , ,
B0961005,4897116972897,Y,B0961005_S_4897116972897,Joint & Muscle Support Formula 60 Capsules【Best Before:01/2028】,關節筋肌(特強止痛)配方 60粒【最佳使用日期:01/2028】,B096100591,0,online,N,N,04-Jun-2026,01-Jan-2099,Holdbody,Holdbody,60,110,60,,,AA13302600001,骨骼 關節,HKD,499.0,288.0,42.28457, , , , , , ,
B0961005,4897116973252,Y,B0961005_S_4897116973252,Joint GTS Medical Grade Joint & Muscle Formula 60 Capsules【Best Before:06/2028】,Joint GTS醫學級關節筋肌配方 60粒【最佳使用日期:06/2028】,B096100591,0,online,N,N,05-Jun-2026,01-Jan-2099,the GLOBALab,the GLOBALab,60,110,60,,,AA13302600001,骨骼 關節,HKD,299.0,228.0,23.74582, , , , , , ,
B0961005,4898828011638,Y,B0961005_S_4898828011638,Chicken Powder 310g【Best Before:08/2027】,雞粉 310g【香港行貨】【最佳使用日期:08/2027】,B096100591,1156,online,N,N,22-May-2026,01-Jan-2099,Knorr,家樂牌,90,200,90,310g,310g,AA11455510001,雞粉 雞汁,HKD,35.0,16.9,51.71429, , , , , , ,
B0961005,4902430137935,Y,B0961005_S_4902430137935,Anti-Dandruff Shampoo Silky Soft 680ml,去屑洗髮露 絲滑柔順 680ml,B096100591,0,online,Y,N,16-Jun-2026,01-Jan-2099,head & shoulders,海倫仙度絲,210,100,100,680ml,680毫升,AA11852005001,洗髮水,HKD,99.9,58.0,41.94194, , , , , , ,
